source_city,destination,product_category,shipping_method,order_quantity,delivery_time
Mumbai,Bangladesh,Clothing,Express,23,40.720000000000006
Mumbai,Delhi,Clothing,Express,77,41.92
Mumbai,Bangalore,Clothing,Standard,88,37.0
Mumbai,Hyderabad,Electronics,Standard,13,17.200000000000003
Mumbai,Nepal,Groceries,Standard,48,54.0
Mumbai,Nepal,Clothing,Express,89,57.0
Mumbai,Sri Lanka,Clothing,Express,44,47.56
Mumbai,Bhutan,Clothing,Standard,93,65.6
Mumbai,Pune,Groceries,Overnight,80,22.44
Mumbai,Delhi,Furniture,Standard,64,65.4
Mumbai,Nepal,Groceries,Standard,40,53.0
Mumbai,Pune,Clothing,Standard,6,2.4000000000000004
Mumbai,Nepal,Groceries,Standard,72,65.0
Mumbai,Bangalore,Clothing,Overnight,98,35.6
Mumbai,Pune,Electronics,Standard,82,30.4
Mumbai,Bangladesh,Clothing,Standard,43,51.400000000000006
Mumbai,Bhutan,Groceries,Standard,32,55.6
Mumbai,Bangalore,Groceries,Standard,49,28.0
Mumbai,Bangladesh,Furniture,Standard,74,81.4
Mumbai,Hyderabad,Groceries,Standard,98,36.2
Mumbai,Delhi,Electronics,Standard,87,51.400000000000006
Mumbai,Delhi,Electronics,Standard,19,28.400000000000002
Mumbai,Chennai,Electronics,Express,84,45.44
Mumbai,Chennai,Groceries,Express,52,42.64
Mumbai,Pune,Groceries,Standard,52,25.4
Mumbai,Delhi,Furniture,Standard,34,51.400000000000006
Mumbai,Sri Lanka,Groceries,Express,59,60.56
Mumbai,Pune,Furniture,Standard,81,42.4
Mumbai,Chennai,Groceries,Standard,5,21.8
Mumbai,Hyderabad,Furniture,Express,66,44.36
Mumbai,Nepal,Groceries,Express,41,41.0
Mumbai,Bangladesh,Groceries,Standard,34,49.400000000000006
Mumbai,Kolkata,Groceries,Standard,54,56.0
Mumbai,Pune,Groceries,Standard,20,2.4000000000000004
Mumbai,Hyderabad,Clothing,Express,54,34.96
Mumbai,Bangladesh,Electronics,Standard,66,66.4
Mumbai,Delhi,Electronics,Standard,92,49.400000000000006
Mumbai,Nepal,Clothing,Standard,18,42.0
Mumbai,Bangladesh,Groceries,Standard,44,52.400000000000006
Mumbai,Bhutan,Electronics,Standard,48,59.6
Mumbai,Chennai,Clothing,Standard,35,30.799999999999997
Mumbai,Bangladesh,Clothing,Standard,79,60.400000000000006
Mumbai,Kolkata,Groceries,Express,39,36.6
Mumbai,Hyderabad,Clothing,Standard,3,8.200000000000001
Mumbai,Nepal,Electronics,Express,19,34.8
Mumbai,Sri Lanka,Electronics,Standard,87,71.2
Mumbai,Bangalore,Electronics,Express,83,39.6
Mumbai,Bangladesh,Furniture,Overnight,18,30.840000000000003
Mumbai,Sri Lanka,Clothing,Standard,94,66.2
Mumbai,Sri Lanka,Groceries,Overnight,83,50.92
Mumbai,Mumbai,Groceries,Standard,5,0.0
Mumbai,Kolkata,Furniture,Express,55,66.0
Mumbai,Kolkata,Clothing,Standard,13,34.0
Mumbai,Mumbai,Electronics,Standard,34,15.0
Mumbai,Bhutan,Electronics,Standard,88,68.6
Mumbai,Bangalore,Clothing,Standard,18,18.0
Mumbai,Chennai,Groceries,Express,68,37.64
Mumbai,Hyderabad,Electronics,Standard,72,42.2
Mumbai,Nepal,Clothing,Standard,43,52.0
Mumbai,Hyderabad,Furniture,Overnight,65,41.52
Mumbai,Bangalore,Groceries,Overnight,41,19.6
Mumbai,Hyderabad,Electronics,Overnight,38,24.32
Mumbai,Mumbai,Electronics,Express,38,18.8
Mumbai,Kolkata,Electronics,Standard,13,40.0
Mumbai,Hyderabad,Furniture,Standard,22,39.2
Mumbai,Pune,Furniture,Standard,29,34.4
Mumbai,Sri Lanka,Furniture,Overnight,9,35.72
Mumbai,Sri Lanka,Furniture,Standard,91,82.2
Mumbai,Bangladesh,Groceries,Standard,68,61.400000000000006
Mumbai,Bangalore,Clothing,Standard,17,13.0
Mumbai,Bhutan,Clothing,Standard,37,53.6
Mumbai,Pune,Groceries,Standard,64,28.4
Mumbai,Mumbai,Furniture,Express,67,37.4
Mumbai,Delhi,Clothing,Standard,4,22.400000000000002
Mumbai,Mumbai,Groceries,Standard,40,10.0
Mumbai,Sri Lanka,Furniture,Express,16,50.96
Mumbai,Bhutan,Electronics,Express,11,38.08
Mumbai,Bhutan,Furniture,Standard,91,84.6
Mumbai,Pune,Electronics,Overnight,26,16.04
Mumbai,Bangladesh,Clothing,Express,95,56.720000000000006
Mumbai,Bangalore,Clothing,Standard,98,42.0
Mumbai,Chennai,Groceries,Express,72,37.64
Mumbai,Kolkata,Groceries,Express,65,49.6
Mumbai,Pune,Clothing,Standard,2,4.4
Mumbai,Bhutan,Furniture,Standard,91,85.6
Mumbai,Delhi,Groceries,Standard,45,33.400000000000006
Mumbai,Nepal,Groceries,Express,43,41.0
Mumbai,Bhutan,Electronics,Standard,3,49.6
Mumbai,Bangladesh,Furniture,Express,34,59.120000000000005
Mumbai,Bangladesh,Electronics,Standard,80,67.4
Mumbai,Bhutan,Clothing,Standard,65,64.6
Mumbai,Bangladesh,Electronics,Standard,64,69.4
Mumbai,Pune,Clothing,Standard,7,2.4000000000000004
Mumbai,Bhutan,Furniture,Express,35,60.68
Mumbai,Bhutan,Clothing,Express,22,43.28
Mumbai,Bangalore,Clothing,Standard,48,30.0
Mumbai,Kolkata,Furniture,Standard,32,61.0
Mumbai,Delhi,Groceries,Express,26,29.92
Mumbai,Bangladesh,Groceries,Express,6,28.720000000000006
Mumbai,Bangalore,Clothing,Express,46,26.8
Mumbai,Sri Lanka,Groceries,Standard,55,65.2
Mumbai,Sri Lanka,Clothing,Overnight,75,50.92
Mumbai,Chennai,Furniture,Express,95,53.04
Mumbai,Chennai,Groceries,Standard,55,41.8
Mumbai,Hyderabad,Groceries,Standard,85,32.2
Mumbai,Pune,Electronics,Standard,57,29.4
Mumbai,Pune,Clothing,Express,86,27.92
Mumbai,Mumbai,Electronics,Standard,63,28.0
Mumbai,Delhi,Clothing,Standard,1,24.400000000000002
Mumbai,Bhutan,Clothing,Standard,21,55.6
Mumbai,Bangladesh,Groceries,Standard,20,37.400000000000006
Mumbai,Delhi,Electronics,Standard,73,52.400000000000006
Mumbai,Hyderabad,Groceries,Express,91,29.96
Mumbai,Sri Lanka,Electronics,Standard,29,58.2
Mumbai,Sri Lanka,Clothing,Standard,43,52.2
Mumbai,Mumbai,Groceries,Standard,97,25.0
Mumbai,Bangalore,Groceries,Standard,45,29.0
Mumbai,Delhi,Clothing,Standard,65,43.400000000000006
Mumbai,Bangalore,Electronics,Standard,3,19.0
Mumbai,Chennai,Groceries,Standard,96,46.8
Mumbai,Sri Lanka,Clothing,Express,20,35.56
Mumbai,Bangladesh,Clothing,Standard,81,62.400000000000006
Mumbai,Hyderabad,Groceries,Express,37,19.96
Mumbai,Bhutan,Clothing,Standard,38,53.6
Mumbai,Sri Lanka,Electronics,Standard,74,75.2
Mumbai,Bangladesh,Furniture,Express,45,56.120000000000005
Mumbai,Kolkata,Groceries,Standard,93,54.0
Mumbai,Pune,Electronics,Overnight,42,15.04
Mumbai,Hyderabad,Groceries,Standard,46,23.200000000000003
Mumbai,Delhi,Electronics,Standard,60,53.400000000000006
Mumbai,Bangladesh,Furniture,Standard,96,77.4
Mumbai,Sri Lanka,Groceries,Express,13,32.56
Mumbai,Sri Lanka,Electronics,Overnight,31,43.519999999999996
Mumbai,Sri Lanka,Electronics,Standard,68,74.2
Mumbai,Nepal,Electronics,Standard,62,71.0
Mumbai,Pune,Groceries,Standard,49,13.4
Mumbai,Pune,Groceries,Express,18,0.07999999999999963
Mumbai,Nepal,Electronics,Standard,75,70.0
Mumbai,Sri Lanka,Clothing,Standard,53,69.2
Mumbai,Mumbai,Clothing,Standard,18,1.0
Mumbai,Mumbai,Clothing,Express,51,24.0
Mumbai,Nepal,Clothing,Standard,41,52.0
Mumbai,Kolkata,Groceries,Express,97,51.6
Mumbai,Chennai,Groceries,Express,67,38.64
Mumbai,Nepal,Furniture,Standard,65,84.0
Mumbai,Chennai,Furniture,Standard,83,62.8
Mumbai,Bangladesh,Groceries,Express,6,30.720000000000006
Mumbai,Kolkata,Groceries,Standard,74,53.0
Mumbai,Hyderabad,Furniture,Standard,37,43.2
Mumbai,Chennai,Electronics,Express,12,21.44
Mumbai,Pune,Electronics,Overnight,81,26.04
Mumbai,Bangladesh,Electronics,Overnight,91,48.64
Mumbai,Pune,Groceries,Express,2,1.9200000000000004
Mumbai,Kolkata,Groceries,Standard,53,57.0
Mumbai,Chennai,Clothing,Standard,25,34.8
Mumbai,Bangalore,Groceries,Standard,28,28.0
Mumbai,Kolkata,Groceries,Standard,45,41.0
Mumbai,Kolkata,Electronics,Standard,37,51.0
Mumbai,Bangalore,Clothing,Standard,17,14.0
Mumbai,Bangladesh,Electronics,Express,69,61.52
Mumbai,Chennai,Electronics,Overnight,56,39.08
Mumbai,Chennai,Furniture,Overnight,58,46.28
Mumbai,Sri Lanka,Furniture,Standard,83,82.2
Mumbai,Pune,Furniture,Overnight,4,10.239999999999998
Mumbai,Kolkata,Groceries,Standard,55,54.0
Mumbai,Kolkata,Groceries,Standard,49,44.0
Mumbai,Bhutan,Groceries,Express,38,44.28
Mumbai,Hyderabad,Groceries,Standard,45,23.200000000000003
Mumbai,Kolkata,Groceries,Overnight,30,29.2
Mumbai,Delhi,Groceries,Standard,96,43.400000000000006
Mumbai,Hyderabad,Clothing,Standard,37,20.200000000000003
Mumbai,Delhi,Groceries,Standard,56,47.400000000000006
Mumbai,Chennai,Clothing,Express,27,25.64
Mumbai,Hyderabad,Groceries,Standard,32,22.200000000000003
Mumbai,Kolkata,Clothing,Express,11,26.6
Mumbai,Bangalore,Clothing,Express,58,35.8
Mumbai,Pune,Furniture,Express,77,40.32
Mumbai,Delhi,Clothing,Standard,35,34.400000000000006
Mumbai,Sri Lanka,Clothing,Standard,17,40.2
Mumbai,Hyderabad,Electronics,Express,30,26.76
Mumbai,Kolkata,Furniture,Overnight,18,29.0
Mumbai,Hyderabad,Groceries,Express,30,19.96
Mumbai,Kolkata,Groceries,Standard,90,54.0
Mumbai,Kolkata,Furniture,Standard,16,47.0
Mumbai,Kolkata,Clothing,Standard,75,58.0
Mumbai,Bhutan,Electronics,Express,54,62.08
Mumbai,Pune,Electronics,Standard,4,10.4
Mumbai,Bangalore,Groceries,Express,15,10.8
Mumbai,Bangalore,Groceries,Overnight,76,33.6
Mumbai,Hyderabad,Clothing,Standard,27,23.200000000000003
Mumbai,Hyderabad,Electronics,Standard,4,16.200000000000003
Mumbai,Kolkata,Electronics,Overnight,35,34.8
Mumbai,Bhutan,Groceries,Standard,85,66.6
Mumbai,Kolkata,Electronics,Standard,63,62.0
Mumbai,Bhutan,Electronics,Standard,66,72.6
Mumbai,Kolkata,Clothing,Standard,39,44.0
Mumbai,Delhi,Groceries,Express,28,27.92
Mumbai,Delhi,Groceries,Standard,34,33.400000000000006
Mumbai,Chennai,Clothing,Standard,33,30.799999999999997
Mumbai,Kolkata,Groceries,Express,50,36.6
Mumbai,Pune,Groceries,Standard,60,24.4
Mumbai,Sri Lanka,Furniture,Standard,72,82.2
Mumbai,Chennai,Electronics,Express,72,45.44
Mumbai,Hyderabad,Groceries,Express,42,20.96
Mumbai,Bangladesh,Clothing,Standard,86,59.400000000000006
Mumbai,Kolkata,Electronics,Standard,91,59.0
Mumbai,Delhi,Groceries,Express,28,30.92
Mumbai,Bangladesh,Clothing,Express,75,52.720000000000006
Mumbai,Bhutan,Clothing,Standard,27,53.6
Mumbai,Bangladesh,Clothing,Standard,1,39.400000000000006
Mumbai,Pune,Clothing,Standard,92,28.4
Mumbai,Kolkata,Clothing,Express,91,49.6
Mumbai,Bangalore,Clothing,Standard,8,13.0
Mumbai,Bangladesh,Groceries,Express,46,43.720000000000006
Mumbai,Bangalore,Groceries,Standard,24,30.0
Mumbai,Bhutan,Electronics,Express,40,51.08
Mumbai,Chennai,Groceries,Overnight,51,37.480000000000004
Mumbai,Bangalore,Furniture,Standard,24,44.0
Mumbai,Chennai,Electronics,Standard,22,40.8
Mumbai,Delhi,Clothing,Standard,74,47.400000000000006
Mumbai,Sri Lanka,Groceries,Standard,68,67.2
Mumbai,Kolkata,Groceries,Standard,8,30.0
Mumbai,Bangladesh,Electronics,Standard,58,68.4
Mumbai,Delhi,Clothing,Overnight,15,15.440000000000001
Mumbai,Delhi,Groceries,Express,8,18.92
Mumbai,Nepal,Furniture,Express,93,71.4
Mumbai,Mumbai,Electronics,Standard,42,20.0
Mumbai,Pune,Furniture,Standard,39,32.4
Mumbai,Chennai,Clothing,Standard,35,31.799999999999997
Mumbai,Sri Lanka,Clothing,Standard,41,56.2
Mumbai,Nepal,Clothing,Standard,48,53.0
Mumbai,Mumbai,Groceries,Standard,78,22.0
Mumbai,Sri Lanka,Clothing,Express,96,58.56
Mumbai,Pune,Clothing,Standard,71,27.4
Mumbai,Chennai,Furniture,Standard,44,50.8
Mumbai,Kolkata,Furniture,Standard,97,72.0
Mumbai,Pune,Clothing,Overnight,35,13.44
Mumbai,Bangladesh,Electronics,Standard,27,56.400000000000006
Mumbai,Delhi,Groceries,Standard,65,44.400000000000006
Mumbai,Mumbai,Groceries,Standard,70,25.0
Mumbai,Mumbai,Electronics,Standard,66,30.0
Mumbai,Sri Lanka,Furniture,Express,71,71.96000000000001
Mumbai,Mumbai,Electronics,Standard,72,31.0
Mumbai,Chennai,Groceries,Standard,63,42.8
Mumbai,Bangladesh,Clothing,Standard,93,59.400000000000006
Mumbai,Pune,Groceries,Express,80,27.92
Mumbai,Delhi,Clothing,Standard,29,33.400000000000006
Mumbai,Bangladesh,Groceries,Standard,31,51.400000000000006
Mumbai,Nepal,Furniture,Standard,64,84.0
Mumbai,Kolkata,Clothing,Standard,86,54.0
Mumbai,Bangalore,Groceries,Standard,53,39.0
Mumbai,Bangladesh,Clothing,Standard,74,63.400000000000006
Mumbai,Sri Lanka,Furniture,Standard,68,87.2
Mumbai,Nepal,Furniture,Standard,25,67.0
Mumbai,Delhi,Groceries,Express,13,18.92
Mumbai,Sri Lanka,Groceries,Standard,81,64.2
Mumbai,Sri Lanka,Furniture,Standard,40,70.2
Mumbai,Bangalore,Electronics,Standard,72,46.0
Mumbai,Bangalore,Clothing,Standard,87,38.0
Mumbai,Bangladesh,Groceries,Standard,7,38.400000000000006
Mumbai,Sri Lanka,Clothing,Standard,32,52.2
Mumbai,Mumbai,Furniture,Standard,24,28.0
Mumbai,Hyderabad,Groceries,Standard,1,9.200000000000001
Mumbai,Delhi,Electronics,Standard,47,38.400000000000006
Mumbai,Mumbai,Clothing,Express,51,23.0
Mumbai,Delhi,Clothing,Standard,36,35.400000000000006
Mumbai,Hyderabad,Groceries,Standard,27,20.200000000000003
Mumbai,Kolkata,Clothing,Standard,70,54.0
Mumbai,Hyderabad,Electronics,Standard,42,31.200000000000003
Mumbai,Bhutan,Groceries,Standard,95,64.6
Mumbai,Bangladesh,Furniture,Standard,76,79.4
Mumbai,Bangladesh,Furniture,Standard,90,82.4
Mumbai,Nepal,Furniture,Standard,89,79.0
Mumbai,Mumbai,Groceries,Standard,68,24.0
Mumbai,Nepal,Electronics,Standard,70,69.0
Mumbai,Bhutan,Furniture,Express,13,44.68
Mumbai,Hyderabad,Clothing,Overnight,25,17.72
Mumbai,Bangladesh,Groceries,Express,95,51.720000000000006
Mumbai,Chennai,Groceries,Standard,22,30.799999999999997
Mumbai,Hyderabad,Furniture,Express,99,47.36
Mumbai,Hyderabad,Clothing,Standard,21,25.200000000000003
Mumbai,Bhutan,Electronics,Express,15,37.08
Mumbai,Kolkata,Groceries,Express,67,51.6
Mumbai,Delhi,Electronics,Express,37,33.72
Mumbai,Sri Lanka,Furniture,Standard,45,72.2
Mumbai,Sri Lanka,Groceries,Standard,26,56.2
Mumbai,Bhutan,Groceries,Standard,81,66.6
Mumbai,Delhi,Furniture,Standard,55,66.4
Mumbai,Bangladesh,Groceries,Standard,50,48.400000000000006
Mumbai,Bhutan,Clothing,Standard,35,52.6
Mumbai,Delhi,Clothing,Standard,41,34.400000000000006
Mumbai,Nepal,Groceries,Overnight,72,49.0
Mumbai,Bhutan,Furniture,Standard,11,56.6
Mumbai,Bangladesh,Groceries,Standard,88,59.400000000000006
Mumbai,Bhutan,Furniture,Express,8,44.68
Mumbai,Bangladesh,Electronics,Overnight,54,48.64
Mumbai,Bhutan,Clothing,Standard,94,64.6
Mumbai,Delhi,Electronics,Standard,1,27.400000000000002
Mumbai,Kolkata,Groceries,Standard,98,58.0
Mumbai,Pune,Electronics,Standard,20,9.4
Mumbai,Delhi,Electronics,Express,34,31.72
Mumbai,Mumbai,Groceries,Express,57,22.0
Mumbai,Bangalore,Clothing,Standard,98,42.0
Mumbai,Kolkata,Groceries,Express,13,25.6
Mumbai,Nepal,Clothing,Express,54,55.0
Mumbai,Hyderabad,Clothing,Overnight,53,29.72
Mumbai,Sri Lanka,Clothing,Overnight,52,47.92
Mumbai,Delhi,Furniture,Standard,6,42.400000000000006
Mumbai,Bhutan,Clothing,Standard,36,55.6
Mumbai,Delhi,Clothing,Standard,25,35.400000000000006
Mumbai,Chennai,Clothing,Overnight,91,34.480000000000004
Mumbai,Kolkata,Electronics,Overnight,58,48.8
Mumbai,Pune,Furniture,Standard,55,45.4
Mumbai,Nepal,Electronics,Standard,95,72.0
Mumbai,Chennai,Furniture,Standard,3,37.8
Mumbai,Bangladesh,Clothing,Express,28,43.720000000000006
Mumbai,Chennai,Furniture,Standard,68,64.8
Mumbai,Delhi,Groceries,Standard,81,47.400000000000006
Mumbai,Nepal,Groceries,Standard,38,53.0
Mumbai,Delhi,Groceries,Express,34,31.92
Mumbai,Bangladesh,Clothing,Express,84,55.720000000000006
Mumbai,Hyderabad,Groceries,Standard,13,8.200000000000001
Mumbai,Nepal,Clothing,Standard,5,37.0
Mumbai,Hyderabad,Clothing,Express,60,34.96
Mumbai,Kolkata,Groceries,Overnight,88,40.2
Mumbai,Kolkata,Clothing,Standard,17,29.0
Mumbai,Hyderabad,Furniture,Standard,57,51.2
Mumbai,Kolkata,Clothing,Standard,31,44.0
Mumbai,Nepal,Groceries,Standard,92,66.0
Mumbai,Bhutan,Furniture,Standard,65,84.6
Mumbai,Mumbai,Groceries,Standard,66,22.0
Mumbai,Kolkata,Groceries,Standard,33,46.0
Mumbai,Kolkata,Groceries,Express,93,46.6
Mumbai,Delhi,Furniture,Standard,4,41.400000000000006
Mumbai,Hyderabad,Clothing,Standard,82,35.2
Mumbai,Bangalore,Groceries,Standard,55,42.0
Mumbai,Pune,Clothing,Standard,24,15.4
Mumbai,Sri Lanka,Electronics,Standard,32,60.2
Mumbai,Sri Lanka,Electronics,Express,73,62.36
Mumbai,Chennai,Clothing,Standard,47,34.8
Mumbai,Kolkata,Groceries,Standard,16,30.0
Mumbai,Chennai,Furniture,Standard,21,50.8
Mumbai,Nepal,Groceries,Express,94,54.0
Mumbai,Bangalore,Groceries,Standard,67,41.0
Mumbai,Pune,Electronics,Standard,97,32.4
Mumbai,Hyderabad,Clothing,Standard,31,25.200000000000003
Mumbai,Mumbai,Clothing,Standard,14,2.0
Mumbai,Pune,Groceries,Express,6,2.9200000000000004
Mumbai,Pune,Electronics,Standard,69,29.4
Mumbai,Mumbai,Groceries,Express,29,13.0
Mumbai,Bhutan,Furniture,Standard,55,81.6
Mumbai,Hyderabad,Groceries,Overnight,37,20.72
Mumbai,Delhi,Groceries,Standard,59,48.400000000000006
Mumbai,Chennai,Groceries,Express,36,28.64
Mumbai,Sri Lanka,Clothing,Standard,85,67.2
Mumbai,Kolkata,Electronics,Standard,76,59.0
Mumbai,Pune,Furniture,Standard,59,42.4
Mumbai,Nepal,Groceries,Express,87,58.0
Mumbai,Sri Lanka,Groceries,Standard,78,69.2
Mumbai,Sri Lanka,Electronics,Standard,64,70.2
Mumbai,Mumbai,Groceries,Standard,43,11.0
Mumbai,Chennai,Electronics,Overnight,42,30.08
Mumbai,Bangalore,Electronics,Standard,74,47.0
Mumbai,Mumbai,Clothing,Standard,60,23.0
Mumbai,Bangalore,Clothing,Overnight,62,32.6
Mumbai,Hyderabad,Electronics,Overnight,64,31.32
Mumbai,Pune,Electronics,Standard,91,29.4
Mumbai,Nepal,Groceries,Express,58,57.0
Mumbai,Sri Lanka,Groceries,Standard,2,40.2
Mumbai,Kolkata,Groceries,Standard,78,53.0
Mumbai,Bangalore,Clothing,Express,71,33.8
Mumbai,Chennai,Furniture,Express,81,57.04
Mumbai,Bhutan,Electronics,Standard,84,68.6
Mumbai,Hyderabad,Electronics,Standard,8,14.200000000000003
Mumbai,Bhutan,Groceries,Standard,56,64.6
Mumbai,Hyderabad,Electronics,Express,84,36.760000000000005
Mumbai,Delhi,Groceries,Overnight,36,26.44
Mumbai,Chennai,Groceries,Standard,69,44.8
Mumbai,Sri Lanka,Furniture,Express,13,49.96
Mumbai,Bhutan,Furniture,Standard,39,73.6
Mumbai,Nepal,Furniture,Express,81,72.4
Mumbai,Pune,Electronics,Standard,6,10.4
Mumbai,Mumbai,Furniture,Standard,19,16.0
Mumbai,Kolkata,Electronics,Standard,25,51.0
Mumbai,Pune,Groceries,Overnight,3,2.4400000000000004
Mumbai,Sri Lanka,Groceries,Standard,53,64.2
Mumbai,Pune,Electronics,Standard,28,17.4
Mumbai,Hyderabad,Groceries,Express,26,17.96
Mumbai,Nepal,Electronics,Standard,47,58.0
Mumbai,Sri Lanka,Clothing,Standard,8,45.2
Mumbai,Hyderabad,Furniture,Standard,57,50.2
Mumbai,Bangladesh,Electronics,Express,55,57.52
Mumbai,Bangalore,Electronics,Standard,79,45.0
Mumbai,Kolkata,Clothing,Standard,1,30.0
Mumbai,Bangalore,Furniture,Standard,40,46.0
Mumbai,Mumbai,Electronics,Overnight,23,12.6
Mumbai,Bangladesh,Clothing,Standard,54,63.400000000000006
Mumbai,Chennai,Furniture,Standard,42,49.8
Mumbai,Mumbai,Electronics,Express,80,30.8
Mumbai,Mumbai,Clothing,Standard,50,12.0
Mumbai,Delhi,Groceries,Standard,4,20.400000000000002
Mumbai,Kolkata,Groceries,Overnight,8,16.2
Mumbai,Hyderabad,Furniture,Standard,36,41.2
Mumbai,Nepal,Electronics,Express,10,36.8
Mumbai,Bangalore,Furniture,Express,30,40.2
Mumbai,Mumbai,Furniture,Standard,16,20.0
Mumbai,Bangalore,Electronics,Standard,30,35.0
Mumbai,Bangalore,Electronics,Overnight,64,38.2
Mumbai,Chennai,Furniture,Express,74,57.04
Mumbai,Sri Lanka,Clothing,Standard,11,41.2
Mumbai,Kolkata,Groceries,Standard,34,45.0
Mumbai,Kolkata,Groceries,Express,80,51.6
Mumbai,Bhutan,Groceries,Standard,55,65.6
Mumbai,Pune,Furniture,Standard,83,44.4
Mumbai,Kolkata,Electronics,Overnight,4,24.799999999999997
Mumbai,Bangalore,Clothing,Standard,49,28.0
Mumbai,Hyderabad,Furniture,Express,44,34.36
Mumbai,Bangalore,Furniture,Express,31,38.2
Mumbai,Hyderabad,Groceries,Standard,48,25.200000000000003
Mumbai,Sri Lanka,Furniture,Express,99,74.96000000000001
Mumbai,Sri Lanka,Groceries,Standard,98,65.2
Mumbai,Bhutan,Clothing,Standard,26,55.6
Mumbai,Hyderabad,Furniture,Standard,70,54.2
Mumbai,Kolkata,Clothing,Standard,97,56.0
Mumbai,Chennai,Electronics,Express,91,46.44
Mumbai,Hyderabad,Clothing,Overnight,12,8.72
Mumbai,Sri Lanka,Groceries,Express,45,46.56
Mumbai,Bangalore,Furniture,Standard,8,33.0
Mumbai,Nepal,Clothing,Express,9,32.0
Mumbai,Kolkata,Clothing,Standard,1,30.0
Mumbai,Nepal,Groceries,Standard,5,37.0
Mumbai,Bangladesh,Furniture,Standard,71,80.4
Mumbai,Bangladesh,Groceries,Standard,82,64.4
Mumbai,Bangalore,Groceries,Standard,54,38.0
Mumbai,Bangladesh,Groceries,Standard,24,49.400000000000006
Mumbai,Pune,Clothing,Standard,26,13.4
Mumbai,Sri Lanka,Clothing,Standard,10,40.2
Mumbai,Bhutan,Clothing,Overnight,61,50.96
Mumbai,Kolkata,Furniture,Overnight,40,43.0
Mumbai,Nepal,Electronics,Express,44,49.8
Mumbai,Bangalore,Groceries,Standard,12,16.0
Mumbai,Pune,Clothing,Express,22,12.92
Mumbai,Bangalore,Clothing,Express,27,22.8
Mumbai,Pune,Clothing,Express,67,22.92
Mumbai,Sri Lanka,Clothing,Standard,82,68.2
Mumbai,Bangladesh,Clothing,Standard,69,62.400000000000006
Mumbai,Bangladesh,Groceries,Standard,14,38.400000000000006
Mumbai,Sri Lanka,Clothing,Standard,25,54.2
Mumbai,Sri Lanka,Groceries,Standard,52,65.2
Mumbai,Hyderabad,Clothing,Express,95,30.96
Mumbai,Delhi,Groceries,Express,85,42.92
Mumbai,Sri Lanka,Groceries,Standard,59,67.2
Mumbai,Bangalore,Furniture,Standard,38,45.0
Mumbai,Hyderabad,Clothing,Express,20,6.960000000000001
Mumbai,Kolkata,Clothing,Standard,78,56.0
Mumbai,Hyderabad,Furniture,Standard,20,27.200000000000003
Mumbai,Mumbai,Electronics,Express,56,25.8
Mumbai,Bangladesh,Furniture,Standard,30,66.4
Mumbai,Mumbai,Electronics,Express,41,14.8
Mumbai,Bangalore,Groceries,Express,84,36.8
Mumbai,Nepal,Electronics,Express,71,58.8
Mumbai,Nepal,Furniture,Standard,63,80.0
Mumbai,Sri Lanka,Groceries,Standard,69,64.2
Mumbai,Kolkata,Clothing,Standard,95,54.0
Mumbai,Hyderabad,Electronics,Standard,29,27.200000000000003
Mumbai,Nepal,Clothing,Standard,79,64.0
Mumbai,Pune,Groceries,Express,89,24.92
Mumbai,Sri Lanka,Clothing,Overnight,77,46.92
Mumbai,Pune,Clothing,Express,44,11.92
Mumbai,Kolkata,Groceries,Standard,88,55.0
Mumbai,Bhutan,Clothing,Express,79,57.28
Mumbai,Bangladesh,Electronics,Standard,88,65.4
Mumbai,Hyderabad,Electronics,Standard,90,43.2
Mumbai,Sri Lanka,Groceries,Express,83,58.56
Mumbai,Bangalore,Furniture,Standard,57,57.0
Mumbai,Chennai,Clothing,Standard,24,29.799999999999997
Mumbai,Chennai,Groceries,Express,19,14.64
Mumbai,Chennai,Electronics,Standard,17,25.8
Mumbai,Nepal,Clothing,Overnight,69,48.0
Mumbai,Bhutan,Groceries,Standard,61,62.599999999999994
Mumbai,Bhutan,Clothing,Express,4,32.28
Mumbai,Hyderabad,Groceries,Standard,22,25.200000000000003
Mumbai,Hyderabad,Furniture,Standard,74,52.2
Mumbai,Bhutan,Furniture,Standard,85,83.6
Mumbai,Kolkata,Electronics,Express,89,54.4
Mumbai,Hyderabad,Clothing,Express,6,6.960000000000001
Mumbai,Kolkata,Furniture,Express,30,50.0
Mumbai,Sri Lanka,Clothing,Overnight,93,48.92
Mumbai,Mumbai,Groceries,Express,75,24.0
Mumbai,Pune,Clothing,Standard,11,1.4000000000000004
Mumbai,Bangladesh,Clothing,Express,48,43.720000000000006
Mumbai,Sri Lanka,Electronics,Standard,46,63.2
Mumbai,Hyderabad,Furniture,Standard,27,41.2
Mumbai,Bhutan,Furniture,Standard,19,60.6
Mumbai,Pune,Clothing,Standard,86,27.4
Mumbai,Pune,Furniture,Express,92,40.32
Mumbai,Delhi,Clothing,Standard,59,44.400000000000006
Mumbai,Sri Lanka,Electronics,Express,68,62.36
Mumbai,Bhutan,Groceries,Overnight,54,45.96
Mumbai,Bangladesh,Groceries,Standard,83,59.400000000000006
Mumbai,Bhutan,Clothing,Express,17,35.28
Mumbai,Hyderabad,Clothing,Express,50,20.96
Mumbai,Bangalore,Furniture,Standard,40,44.0
Mumbai,Mumbai,Furniture,Express,87,36.4
